id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
3095,2025-06-10,4120,5257,1
2365,2025-06-10,5334,5257,1
29,2025-06-10,452,5257,1
3907,2025-06-10,873,5257,2
3693,2025-06-10,344,5257,1
1175,2025-06-10,704,749,1
2083,2025-06-10,1868,4913,1
1660,2025-06-10,6069,,5
3771,2025-06-10,2701,3442,3
3087,2025-06-10,1231,749,1
1327,2025-06-10,4562,5257,1
1784,2025-06-10,6081,749,1
2087,2025-06-10,892,5257,5
2521,2025-06-10,4312,5257,1
2522,2025-06-10,5904,5257,1
1151,2025-06-10,2582,5257,1
106,2025-06-10,1530,5257,1
2088,2025-06-10,390,5257,5
2703,2025-06-10,3633,5257,3
2700,2025-06-10,5540,5257,2
3821,2025-06-10,2389,5257,1
1697,2025-06-10,2037,5257,1
2761,2025-06-10,70,5257,1
2470,2025-06-10,2701,3932,3
3106,2025-06-10,62,5257,5
2344,2025-06-10,1776,5257,1
2608,2025-06-10,784,5257,1
2933,2025-06-10,5038,5257,3
3869,2025-06-10,6053,,1
2493,2025-06-10,3267,5257,1
1683,2025-06-10,3977,3977,4
1864,2025-06-10,1989,5257,1
3743,2025-06-10,1537,749,5
2374,2025-06-10,4718,5257,1
1167,2025-06-10,1076,,1
2611,2025-06-10,803,5257,1
3493,2025-06-10,2701,2750,1
985,2025-06-10,6150,5257,3
2318,2025-06-10,2701,4913,3
1487,2025-06-10,5977,5257,5
1444,2025-06-10,3977,5257,5
3112,2025-06-10,6240,5257,1
3242,2025-06-10,4711,749,5
2731,2025-06-10,2186,5257,1
1472,2025-06-10,4175,5257,1
40,2025-06-10,3728,5257,1
240,2025-06-10,3076,5257,1
2221,2025-06-10,1027,2198,1
3749,2025-06-10,3553,5385,5
2306,2025-06-10,1236,5257,1
2585,2025-06-10,3272,5257,2
144,2025-06-10,4786,5257,1
429,2025-06-10,5709,5257,5
4067,2025-06-10,191,441,1
1803,2025-06-10,1738,749,1
465,2025-06-10,327,5257,1
522,2025-06-10,4742,5257,2
3542,2025-06-10,243,5257,1
3469,2025-06-10,191,191,2
2363,2025-06-10,3559,5257,3
845,2025-06-10,4163,1869,1
2360,2025-06-10,101,5455,1
1539,2025-06-10,34,,1
3025,2025-06-10,142,5257,1
3358,2025-06-10,3431,5257,1
787,2025-06-10,5195,5257,1
4229,2025-06-10,1793,5257,1
1123,2025-06-10,6311,5257,2
3331,2025-06-10,441,191,3
727,2025-06-10,6123,5257,1
3942,2025-06-10,1163,,1
774,2025-06-10,6215,5257,1
299,2025-06-10,239,5257,1
4260,2025-06-10,2023,5257,1
1818,2025-06-10,5942,5257,1
3114,2025-06-10,6194,,5
373,2025-06-10,2910,5257,2
4006,2025-06-10,5796,5257,1
3987,2025-06-10,5845,5257,1
4312,2025-06-10,5963,5257,1
4181,2025-06-10,3630,5257,1
1365,2025-06-10,998,5257,1
2617,2025-06-10,5065,5257,5
2880,2025-06-10,2181,5257,4
2732,2025-06-10,4407,3318,3
2524,2025-06-10,191,4407,2
1521,2025-06-10,1701,5257,1
4098,2025-06-10,2157,,5
687,2025-06-10,1581,5257,1
1116,2025-06-10,2250,5257,5
512,2025-06-10,1336,5257,1
2619,2025-06-10,6346,5257,2
2624,2025-06-10,767,5257,3
2932,2025-06-10,5675,,3
3748,2025-06-10,4257,4477,5
1709,2025-06-10,1999,5257,1
3465,2025-06-10,1248,5053,3
200,2025-06-10,1102,496,1
2322,2025-06-10,4257,5257,5
19,2025-06-10,4547,,1
4329,2025-06-10,5270,5257,1
1745,2025-06-10,4407,3046,2
3141,2025-06-10,369,5257,1
1302,2025-06-10,6185,5257,3
1690,2025-06-10,714,5257,1
292,2025-06-10,4738,749,5
3226,2025-06-10,5195,2810,3
696,2025-06-10,822,5257,1
2603,2025-06-10,1248,5257,1
88,2025-06-10,6128,749,3
3077,2025-06-10,3102,2843,1
3156,2025-06-10,6013,5257,1
2862,2025-06-10,3031,5257,1
722,2025-06-10,1016,5257,5
2417,2025-06-10,5995,5257,2
2684,2025-06-10,5812,5257,5
275,2025-06-10,3664,5257,2
1057,2025-06-10,762,5257,1
1581,2025-06-10,3759,,3
3418,2025-06-10,4684,5257,5
316,2025-06-10,4168,,3
3267,2025-06-10,4407,191,2
4293,2025-06-10,523,5257,1
325,2025-06-10,5995,5257,3
1049,2025-06-10,2298,749,5
2413,2025-06-10,1445,5257,1
2302,2025-06-10,4185,5257,1
3200,2025-06-10,5195,5257,1
2057,2025-06-10,2289,5257,1
604,2025-06-10,5146,5257,1
2257,2025-06-10,4093,,1
1384,2025-06-10,5251,749,1
3969,2025-06-10,529,5257,1
3244,2025-06-10,2868,5257,1
3741,2025-06-10,973,5257,1
4279,2025-06-10,5448,5257,5
4330,2025-06-10,5249,5257,3
1242,2025-06-10,591,388,1
2605,2025-06-10,2066,5257,1
1965,2025-06-10,6170,873,3
1130,2025-06-10,4083,749,5
1663,2025-06-10,4872,5257,1
1956,2025-06-10,4750,5257,1
3194,2025-06-10,4407,388,4
638,2025-06-10,6082,191,5
4251,2025-06-10,3983,5455,5
104,2025-06-10,3048,749,5
3138,2025-06-10,3724,810,2
3895,2025-06-10,6235,5257,1
3731,2025-06-10,2974,5257,5
737,2025-06-10,4220,3393,1
3702,2025-06-10,4203,,3
1321,2025-06-10,4361,,1
610,2025-06-10,789,,3
3412,2025-06-10,2441,5257,1
3002,2025-06-10,2343,5257,1
2900,2025-06-10,3612,5257,1
3201,2025-06-10,3983,,5
2426,2025-06-10,1731,5257,1
3634,2025-06-10,4599,873,1
3169,2025-06-10,4442,6059,3
4001,2025-06-10,6082,873,2
3839,2025-06-10,6210,5257,3
3564,2025-06-10,3103,5257,1
1537,2025-06-10,3592,5257,1
3047,2025-06-10,5873,5257,2
2510,2025-06-10,3326,5257,3
1004,2025-06-10,4997,,2
1081,2025-06-10,4826,,3
1127,2025-06-10,275,5257,1
127,2025-06-10,6082,388,5
1431,2025-06-10,6129,749,3
3945,2025-06-10,126,5257,2
454,2025-06-10,987,5257,1
3525,2025-06-10,6276,5257,1
1988,2025-06-10,5154,5257,5
2366,2025-06-10,603,,1
1120,2025-06-10,5833,749,1
4323,2025-06-10,3750,5257,1
805,2025-06-10,3991,5257,3
4252,2025-06-10,1082,,2
3873,2025-06-10,1477,5257,1
1272,2025-06-10,1207,5257,1
1474,2025-06-10,2838,5257,2
1922,2025-06-10,57,5257,1
479,2025-06-10,4483,,1
689,2025-06-10,2909,5257,1
2180,2025-06-10,5473,,3
2170,2025-06-10,721,5257,3
3625,2025-06-10,961,5257,1
2904,2025-06-10,6082,2288,5
214,2025-06-10,3577,5257,1
707,2025-06-10,3742,5257,1
1549,2025-06-10,4450,873,5
596,2025-06-10,2043,4914,2
1040,2025-06-10,97,873,3
4078,2025-06-10,3207,5257,5
2674,2025-06-10,4173,,5
1289,2025-06-10,6192,5257,1
3924,2025-06-10,97,5257,3
4194,2025-06-10,9,5257,1
4137,2025-06-10,3540,5257,5
1839,2025-06-10,519,,5
2727,2025-06-10,3460,216,1
1966,2025-06-10,5057,1332,5
4082,2025-06-10,4450,4477,3
2981,2025-06-10,2638,5257,3
1791,2025-06-10,3676,5257,1
272,2025-06-10,1614,5257,1
1317,2025-06-10,467,5257,5
949,2025-06-10,6082,5257,5
481,2025-06-10,4216,,2
157,2025-06-10,5973,5257,2
3738,2025-06-10,3095,5257,5
3993,2025-06-10,3396,,1
3383,2025-06-10,5283,,1
2098,2025-06-10,2244,4060,1
723,2025-06-10,4450,5257,5
1114,2025-06-10,4445,5257,1
943,2025-06-10,4869,5257,1
410,2025-06-10,1869,5257,2
1707,2025-06-10,2120,749,1
1501,2025-06-10,5044,5257,1
3253,2025-06-10,1036,5257,1
4081,2025-06-10,5367,5257,1
1485,2025-06-10,6080,5257,1
865,2025-06-10,4865,,3
4000,2025-06-10,3460,3932,1
2081,2025-06-10,2802,5257,1
3451,2025-06-10,6051,5257,1
1066,2025-06-10,1422,5257,1
2836,2025-06-10,519,5257,5
2177,2025-06-10,920,5257,1
293,2025-06-10,40,2930,2
2461,2025-06-10,3460,4221,3
334,2025-06-10,5089,,1
2040,2025-06-10,4919,5257,1
3963,2025-06-10,274,,1
3546,2025-06-10,4108,5257,5
933,2025-06-10,778,5257,2
2842,2025-06-10,3676,5257,1
1672,2025-06-10,3331,,1
731,2025-06-10,3115,5257,1
3302,2025-06-10,3460,3482,1
1906,2025-06-10,2662,5257,1
1436,2025-06-10,1228,3556,1
765,2025-06-10,1495,5257,5
3626,2025-06-10,4181,52,1
3073,2025-06-10,1804,5257,1
2542,2025-06-10,1090,5257,1
1029,2025-06-10,519,,5
1810,2025-06-10,5346,5257,2
1975,2025-06-10,4181,4887,1
2434,2025-06-10,3042,5257,3
2711,2025-06-10,3009,5257,1
1859,2025-06-10,956,5257,1
2878,2025-06-10,1466,5257,3
2540,2025-06-10,4852,,2
2775,2025-06-10,4856,,5
1940,2025-06-10,5570,5257,1
4258,2025-06-10,3460,5257,1
1299,2025-06-10,1848,5257,1
701,2025-06-10,489,5257,1
2195,2025-06-10,5497,,3
1165,2025-06-10,2775,5257,1
997,2025-06-10,5470,5257,1
2612,2025-06-10,1048,5257,1
4275,2025-06-10,5092,5257,3
1408,2025-06-10,2367,5257,3
3585,2025-06-10,1228,5424,1
1972,2025-06-10,5040,3887,1
716,2025-06-10,5616,4074,1
96,2025-06-10,3067,5257,2
3800,2025-06-10,4342,1827,3
2717,2025-06-10,2237,5257,1
2219,2025-06-10,3881,5257,2
1498,2025-06-10,5040,5053,3
2193,2025-06-10,1228,5543,1
3548,2025-06-10,6110,,3
1244,2025-06-10,280,5257,1
497,2025-06-10,2508,5257,2
1332,2025-06-10,951,5257,1
1217,2025-06-10,2312,5257,1
3044,2025-06-10,670,5257,1
44,2025-06-10,3870,5257,1
398,2025-06-10,3699,749,5
2234,2025-06-10,6203,5257,1
2351,2025-06-10,5040,5257,1
1529,2025-06-10,1719,,3
221,2025-06-10,3986,5257,1
2133,2025-06-10,4194,5257,1
1904,2025-06-10,1521,5257,1
2303,2025-06-10,3649,5257,1
4234,2025-06-10,6126,749,3
1894,2025-06-10,4342,5257,1
137,2025-06-10,703,3023,1
128,2025-06-10,4491,5257,1
2526,2025-06-10,4947,5257,2
4148,2025-06-10,451,,5
4002,2025-06-10,2445,5257,1
2482,2025-06-10,451,,5
3386,2025-06-10,4729,5257,1
745,2025-06-10,3421,5257,1
1283,2025-06-10,3193,5257,1
2454,2025-06-10,5385,388,5
3384,2025-06-10,5616,5257,2
3243,2025-06-10,2353,5257,1
1282,2025-06-10,4654,,1
363,2025-06-10,3135,749,1
3689,2025-06-10,805,5257,1
3196,2025-06-10,3789,3327,1
119,2025-06-10,6130,5053,1
704,2025-06-10,6316,5257,4
948,2025-06-10,3672,5257,1
1441,2025-06-10,4664,5257,1
590,2025-06-10,1974,,3
1434,2025-06-10,979,5257,1
3894,2025-06-10,918,5257,2
3182,2025-06-10,1228,1594,1
452,2025-06-10,1089,749,5
3105,2025-06-10,6074,749,5
4173,2025-06-10,2368,5257,3
129,2025-06-10,2652,5257,1
795,2025-06-10,3672,5257,1
3704,2025-06-10,5898,5257,1
2132,2025-06-10,1812,5257,1
4200,2025-06-10,5774,5257,5
2238,2025-06-10,5974,2930,1
3241,2025-06-10,2384,749,5
607,2025-06-10,280,749,1
2579,2025-06-10,1910,5257,3
4324,2025-06-10,5587,388,5
166,2025-06-10,3099,5257,1
3293,2025-06-10,626,749,3
1700,2025-06-10,2342,5257,3
4029,2025-06-10,6178,5257,1
3348,2025-06-10,2391,5257,1
66,2025-06-10,3010,5257,1
1688,2025-06-10,6316,627,1
1541,2025-06-10,535,,3
4129,2025-06-10,6347,5257,2
1751,2025-06-10,2403,5257,3
1719,2025-06-10,2389,5257,3
2778,2025-06-10,370,370,3
874,2025-06-10,3262,5257,1
2576,2025-06-10,370,5257,3
2484,2025-06-10,2724,5257,1
3195,2025-06-10,5139,5257,1
3570,2025-06-10,1292,5257,1
3229,2025-06-10,493,5257,1
1671,2025-06-10,4241,,5
2654,2025-06-10,1078,5257,3
4017,2025-06-10,2997,5257,1
2211,2025-06-10,2125,5257,1
3624,2025-06-10,2246,,1
2240,2025-06-10,5301,,1
2744,2025-06-10,5516,5257,1
829,2025-06-10,3791,5257,1
251,2025-06-10,358,5257,1
1019,2025-06-10,5798,5257,1
3072,2025-06-10,5342,5257,5
2822,2025-06-10,3653,4407,2
1641,2025-06-10,3892,5257,5
909,2025-06-10,6314,5257,1
2698,2025-06-10,655,5257,1
3531,2025-06-10,4641,5257,1
1667,2025-06-10,5574,5257,1
3153,2025-06-10,237,5257,1
138,2025-06-10,5338,5053,3
818,2025-06-10,4103,5257,2
3592,2025-06-10,3653,4407,2
2090,2025-06-10,2963,5257,1
3261,2025-06-10,3961,5257,3
642,2025-06-10,309,5257,1
639,2025-06-10,769,5257,2
1761,2025-06-10,2164,5257,1
652,2025-06-10,1433,5257,2
2074,2025-06-10,5507,5257,1
2635,2025-06-10,3312,5257,5
1315,2025-06-10,4770,5257,2
2980,2025-06-10,1052,5257,2
525,2025-06-10,1788,5257,2
2323,2025-06-10,723,5257,1
1531,2025-06-10,694,5257,1
3781,2025-06-10,2672,,2
4285,2025-06-10,1464,5257,1
441,2025-06-10,4439,5257,1
1155,2025-06-10,372,749,3
3475,2025-06-10,1323,5257,5
2680,2025-06-10,5021,5257,1
1513,2025-06-10,3134,5257,5
1694,2025-06-10,2325,5257,1
800,2025-06-10,5614,5257,5
2412,2025-06-10,2864,,1
3309,2025-06-10,2024,5257,1
1180,2025-06-10,5044,5257,5
3597,2025-06-10,694,5257,5
1152,2025-06-10,4193,5257,1
4264,2025-06-10,4021,5257,3
636,2025-06-10,4870,4870,1
2151,2025-06-10,4863,5257,1
2005,2025-06-10,6291,5257,1
3140,2025-06-10,5452,5257,1
3849,2025-06-10,215,5257,5
2869,2025-06-10,1063,5257,1
2155,2025-06-10,1692,5257,5
3734,2025-06-10,4229,5257,5
1018,2025-06-10,4104,5257,1
2854,2025-06-10,3779,5257,5
1753,2025-06-10,2569,,3
3590,2025-06-10,2138,5257,1
2153,2025-06-10,2262,4365,3
28,2025-06-10,5699,5257,1
3714,2025-06-10,6107,2288,5
1091,2025-06-10,6079,5257,1
3282,2025-06-10,1349,,5
3240,2025-06-10,4782,5257,1
4008,2025-06-10,5627,5257,1
1020,2025-06-10,4111,5257,2
3822,2025-06-10,6107,5257,5
3342,2025-06-10,4462,5257,1
2649,2025-06-10,2839,5257,2
2518,2025-06-10,4779,,2
950,2025-06-10,5138,5257,1
570,2025-06-10,6237,5257,1
553,2025-06-10,3225,5257,1
180,2025-06-10,4102,5257,1
2537,2025-06-10,4188,5257,1
3037,2025-06-10,3859,749,5
3522,2025-06-10,3352,749,1
2391,2025-06-10,5826,5257,2
3686,2025-06-10,2024,5257,1
1740,2025-06-10,2596,5257,5
1188,2025-06-10,2460,5257,1
343,2025-06-10,1991,5257,3
2044,2025-06-10,1585,5257,1
4172,2025-06-10,1266,5257,1
3758,2025-06-10,3798,5257,1
2632,2025-06-10,2439,5455,1
2531,2025-06-10,5072,5257,1
2006,2025-06-10,726,,3
825,2025-06-10,4407,3653,1
3503,2025-06-10,1585,5257,1
362,2025-06-10,2809,5257,1
1559,2025-06-10,4679,749,5
3809,2025-06-10,1416,5257,5
2848,2025-06-10,4314,5257,5
1574,2025-06-10,2387,5257,1
3491,2025-06-10,2085,432,1
671,2025-06-10,3142,5257,1
2570,2025-06-10,801,1935,2
1178,2025-06-10,533,5257,1
907,2025-06-10,3276,5257,2
4126,2025-06-10,4365,4365,1
3311,2025-06-10,4609,5257,1
2815,2025-06-10,3320,6209,1
2930,2025-06-10,3203,5257,5
3701,2025-06-10,4680,5455,1
1074,2025-06-10,2212,5257,5
2623,2025-06-10,2303,5257,1
4072,2025-06-10,3320,3900,3
1458,2025-06-10,432,4620,3
2972,2025-06-10,4784,5257,1
3301,2025-06-10,4870,3957,1
2167,2025-06-10,3224,5257,5
4124,2025-06-10,1968,5257,1
388,2025-06-10,3023,3089,5
1959,2025-06-10,4984,5257,1
2330,2025-06-10,4365,5257,1
2437,2025-06-10,432,2810,3
1405,2025-06-10,3320,873,1
580,2025-06-10,594,1869,3
2373,2025-06-10,4292,,1
875,2025-06-10,537,5257,1
2613,2025-06-10,3571,5257,1
4055,2025-06-10,1991,5257,3
3864,2025-06-10,5095,5257,1
4217,2025-06-10,1991,5257,1
1319,2025-06-10,432,5455,5
1857,2025-06-10,1177,6209,1
1024,2025-06-10,2259,5257,1
793,2025-06-10,2058,,3
72,2025-06-10,4418,5257,1
3630,2025-06-10,3320,1869,1
4207,2025-06-10,2073,5257,1
3940,2025-06-10,3809,749,1
2906,2025-06-10,468,2323,2
2405,2025-06-10,2711,,1
3478,2025-06-10,2852,5257,5
406,2025-06-10,4244,,1
613,2025-06-10,68,3900,1
2519,2025-06-10,1177,6209,1
1342,2025-06-10,2987,5053,1
1982,2025-06-10,4893,5257,1
3727,2025-06-10,5388,5257,1
515,2025-06-10,3499,5257,1
450,2025-06-10,3715,5257,2
2528,2025-06-10,3284,5257,1
3719,2025-06-10,4047,5257,1
1213,2025-06-10,2281,5257,1
1453,2025-06-10,4870,385,5
3213,2025-06-10,3619,5257,2
3750,2025-06-10,432,,5
3490,2025-06-10,4377,5257,2
1351,2025-06-10,3985,5257,1
2658,2025-06-10,5155,5257,5
546,2025-06-10,2363,5257,5
1863,2025-06-10,3616,5257,1
148,2025-06-10,432,5257,5
2696,2025-06-10,914,5257,1
1756,2025-06-10,468,385,2
171,2025-06-10,5452,3900,1
2121,2025-06-10,5131,,5
2618,2025-06-10,3085,5257,1
3623,2025-06-10,548,5257,2
1052,2025-06-10,5131,,5
1708,2025-06-10,1060,5257,1
3488,2025-06-10,1301,5257,3
253,2025-06-10,2145,5257,1
3415,2025-06-10,1523,5257,1
453,2025-06-10,5131,,5
1105,2025-06-10,1568,5257,2
2362,2025-06-10,432,749,1
1519,2025-06-10,5131,,5
3621,2025-06-10,4441,5257,2
2662,2025-06-10,5131,,5
371,2025-06-10,5131,,5
27,2025-06-10,4160,5257,4
2669,2025-06-10,4734,5257,1
989,2025-06-10,209,5257,1
1613,2025-06-10,5393,5257,1
2893,2025-06-10,4473,5257,1
87,2025-06-10,4132,5257,5
1853,2025-06-10,4870,2116,1
1924,2025-06-10,1588,5257,1
198,2025-06-10,4649,5257,5
2688,2025-06-10,2056,5257,1
2070,2025-06-10,1538,4221,3
4195,2025-06-10,1741,4331,1
1370,2025-06-10,688,,1
1335,2025-06-10,5450,5257,1
1094,2025-06-10,204,5257,3
294,2025-06-10,1129,5257,1
313,2025-06-10,5752,3556,3
895,2025-06-10,2722,,5
183,2025-06-10,3508,5257,1
3085,2025-06-10,3746,5257,1
2917,2025-06-10,4407,3653,2
1896,2025-06-10,3422,5257,1
227,2025-06-10,5848,5257,2
1773,2025-06-10,3355,5257,1
3610,2025-06-10,5360,5257,1
2241,2025-06-10,1892,5257,2
213,2025-06-10,3033,3556,1
1476,2025-06-10,204,5257,1
1033,2025-06-10,6243,749,1
1949,2025-06-10,5752,5257,1
859,2025-06-10,2473,5257,4
3303,2025-06-10,1404,5257,1
26,2025-06-10,3871,5257,1
117,2025-06-10,5304,,3
375,2025-06-10,1414,4477,2
2150,2025-06-10,1404,5257,1
952,2025-06-10,5032,5053,1
3737,2025-06-10,1404,5257,1
2834,2025-06-10,1005,5257,3
507,2025-06-10,3410,5257,3
660,2025-06-10,5343,5257,1
2793,2025-06-10,5393,5257,1
149,2025-06-10,2577,5257,1
490,2025-06-10,4067,5257,1
408,2025-06-10,2647,,1
3409,2025-06-10,1404,5257,1
4010,2025-06-10,1404,5257,1
2620,2025-06-10,5032,5257,1
4286,2025-06-10,5913,5257,1
2489,2025-06-10,4561,5257,1
1699,2025-06-10,4008,5257,3
3030,2025-06-10,3698,3556,1
1464,2025-06-10,1431,5257,2
2767,2025-06-10,6174,5257,5
4039,2025-06-10,3168,4074,1
4180,2025-06-10,5035,5257,5
1303,2025-06-10,2163,,3
1802,2025-06-10,2601,5257,1
594,2025-06-10,1278,,5
3996,2025-06-10,29,5257,1
702,2025-06-10,4040,5257,1
2849,2025-06-10,4437,5257,1
2936,2025-06-10,4870,2116,2
833,2025-06-10,1652,5257,1
3401,2025-06-10,3900,5257,1
4139,2025-06-10,971,5257,1
357,2025-06-10,1399,,2
4054,2025-06-10,3498,5257,1
615,2025-06-10,4176,5257,5
3752,2025-06-10,4961,,1
3965,2025-06-10,5318,749,1
3221,2025-06-10,2498,5257,1
2226,2025-06-10,375,5257,1
2600,2025-06-10,1195,5257,3
1593,2025-06-10,1832,,5
91,2025-06-10,4961,876,1
1369,2025-06-10,2275,4074,1
470,2025-06-10,1461,5257,2
2403,2025-06-10,1100,5257,1
2382,2025-06-10,1010,,3
749,2025-06-10,1663,5257,1
3512,2025-06-10,4961,5257,1
3405,2025-06-10,774,5257,1
3078,2025-06-10,25,,3
458,2025-06-10,1698,5257,1
2161,2025-06-10,3653,4407,3
2491,2025-06-10,6295,2956,1
3295,2025-06-10,5990,,3
1523,2025-06-10,3200,5257,2
4246,2025-06-10,799,5257,1
626,2025-06-10,1432,5257,1
2099,2025-06-10,3089,5695,2
1249,2025-06-10,205,5257,5
3104,2025-06-10,6295,1441,3
2634,2025-06-10,3638,4897,1
3747,2025-06-10,3900,5257,1
1071,2025-06-10,461,,5
4204,2025-06-10,161,5257,3
2865,2025-06-10,761,,3
2995,2025-06-10,1998,,3
209,2025-06-10,3049,5257,2
3187,2025-06-10,3552,5257,1
261,2025-06-10,2805,5620,1
545,2025-06-10,2805,2103,2
1779,2025-06-10,4394,5257,1
1122,2025-06-10,330,5257,1
4159,2025-06-10,5823,,3
1358,2025-06-10,4389,,1
4182,2025-06-10,2919,5257,1
1128,2025-06-10,287,5257,2
3399,2025-06-10,6271,5257,5
16,2025-06-10,3226,5257,1
1950,2025-06-10,4381,5257,3
2987,2025-06-10,375,5257,2
2149,2025-06-10,2855,5257,1
2629,2025-06-10,2214,5257,1
3975,2025-06-10,366,5257,1
232,2025-06-10,2574,,1
3119,2025-06-10,1244,1869,5
257,2025-06-10,3932,3460,1
597,2025-06-10,5517,5257,1
3178,2025-06-10,4701,5257,1
2337,2025-06-10,155,873,1
3146,2025-06-10,1091,5257,1
1131,2025-06-10,3,5257,5
925,2025-06-10,3415,5257,1
1983,2025-06-10,1227,5257,1
366,2025-06-10,465,5257,1
4087,2025-06-10,1396,,3
4326,2025-06-10,4870,5257,1
12,2025-06-10,5566,3556,1
3980,2025-06-10,2721,1869,4
2794,2025-06-10,3775,5257,1
1821,2025-06-10,1721,5257,1
3789,2025-06-10,5566,4477,1
360,2025-06-10,93,5160,3
1605,2025-06-10,3685,5257,1
3008,2025-06-10,3932,3460,1
612,2025-06-10,5156,5257,1
2338,2025-06-10,5566,5424,1
1044,2025-06-10,5453,5257,1
568,2025-06-10,1513,5257,1
508,2025-06-10,412,5257,3
871,2025-06-10,412,5257,3
4011,2025-06-10,1520,,3
3850,2025-06-10,2576,5257,2
2942,2025-06-10,5566,4074,1
321,2025-06-10,3133,5257,2
2427,2025-06-10,1891,5257,1
851,2025-06-10,1797,5257,1
3091,2025-06-10,3780,730,1
1478,2025-06-10,1854,5257,1
4317,2025-06-10,4236,5257,1
3877,2025-06-10,5892,5257,1
2708,2025-06-10,191,4407,3
791,2025-06-10,5566,5257,1
2940,2025-06-10,5389,5150,5
968,2025-06-10,2006,5257,1
163,2025-06-10,4606,5257,1
516,2025-06-10,3581,5257,1
575,2025-06-10,3159,5257,3
4020,2025-06-10,1683,5257,1
1389,2025-06-10,3279,749,5
4213,2025-06-10,2192,,1
389,2025-06-10,3107,1616,1
4232,2025-06-10,2199,5257,1
661,2025-06-10,2842,4477,5
2209,2025-06-10,338,5257,1
1881,2025-06-10,5937,5257,1
3829,2025-06-10,3069,4943,5
2441,2025-06-10,511,5257,1
151,2025-06-10,43,5257,1
1135,2025-06-10,5070,,2
1290,2025-06-10,3048,3249,5
2890,2025-06-10,2842,5257,3
4089,2025-06-10,3069,4365,1
3180,2025-06-10,5456,5257,1
850,2025-06-10,5670,5257,1
2378,2025-06-10,3319,3556,3
3473,2025-06-10,2654,5257,1
3370,2025-06-10,4212,5257,1
428,2025-06-10,3069,3925,5
3785,2025-06-10,5748,5257,1
3875,2025-06-10,4003,5257,1
3264,2025-06-10,349,5257,1
197,2025-06-10,3069,873,1
700,2025-06-10,1806,5257,2
2122,2025-06-10,215,,5
2224,2025-06-10,3069,3320,5
1375,2025-06-10,5434,5257,1
761,2025-06-10,5198,5257,1
4,2025-06-10,4130,5257,1
1,2025-06-10,4447,5257,1
2958,2025-06-10,3069,1869,4
2690,2025-06-10,4820,5257,1
3917,2025-06-10,5279,3900,1
1551,2025-06-10,6007,,3
3326,2025-06-10,1226,5257,1
4016,2025-06-10,4913,3089,5
3766,2025-06-10,3682,5257,1
718,2025-06-10,3088,5257,5
177,2025-06-10,4883,5257,1
3844,2025-06-10,3974,873,1
1416,2025-06-10,5631,5257,1
1015,2025-06-10,342,5257,1
2029,2025-06-10,898,5257,1
216,2025-06-10,2173,5257,1
3089,2025-06-10,3069,2288,2
2863,2025-06-10,6103,5257,1
2033,2025-06-10,4883,5257,1
4327,2025-06-10,5693,5257,3
3449,2025-06-10,4184,5257,1
234,2025-06-10,5569,5257,5
4057,2025-06-10,463,5257,1
832,2025-06-10,3069,5257,3
1834,2025-06-10,3048,683,2
1077,2025-06-10,3069,1231,5
1781,2025-06-10,5861,627,5
1979,2025-06-10,3974,5257,5
4151,2025-06-10,3806,2024,1
2270,2025-06-10,2192,,5
2046,2025-06-10,1449,5257,3
2342,2025-06-10,1287,5053,1
3457,2025-06-10,2842,5257,5
2851,2025-06-10,3378,5257,2
2264,2025-06-10,2064,5257,2
1892,2025-06-10,3999,5257,1
392,2025-06-10,3069,280,3
3432,2025-06-10,5728,4356,1
4230,2025-06-10,3806,496,1
760,2025-06-10,6103,,1
1987,2025-06-10,1819,5257,1
876,2025-06-10,1287,5257,1
4153,2025-06-10,3089,3023,1
62,2025-06-10,3606,5257,1
462,2025-06-10,3618,5257,1
4244,2025-06-10,4169,4887,1
1676,2025-06-10,1335,2103,1
2314,2025-06-10,4226,4365,1
918,2025-06-10,4451,5257,1
4156,2025-06-10,3635,5257,5
2742,2025-06-10,3806,5424,5
3171,2025-06-10,2778,3900,1
1181,2025-06-10,3069,627,3
2594,2025-06-10,1589,5257,3
1147,2025-06-10,3069,6243,3
2803,2025-06-10,3806,,5
2207,2025-06-10,141,5257,5
4021,2025-06-10,5506,5257,1
1527,2025-06-10,6268,,5
2545,2025-06-10,3069,749,3
834,2025-06-10,3170,5257,1
1808,2025-06-10,2842,749,1
1367,2025-06-10,5071,5257,1
2495,2025-06-10,796,5257,3
1885,2025-06-10,3660,5257,1
501,2025-06-10,144,5257,1
2929,2025-06-10,3459,,3
3069,2025-06-10,4612,5257,2
4106,2025-06-10,4419,5160,3
1236,2025-06-10,4072,5257,4
3502,2025-06-10,4419,3393,1
1461,2025-06-10,780,5257,1
4009,2025-06-10,4816,5257,5
3751,2025-06-10,2778,5257,2
3109,2025-06-10,3925,873,1
3631,2025-06-10,2952,4065,1
2315,2025-06-10,2629,5257,5
2738,2025-06-10,3110,3023,3
3040,2025-06-10,4419,873,4
3137,2025-06-10,4797,5257,4
3827,2025-06-10,1178,749,5
703,2025-06-10,3589,5257,5
996,2025-06-10,5728,3556,1
2949,2025-06-10,3123,5257,1
1492,2025-06-10,5928,5257,1
2506,2025-06-10,2849,5257,1
2693,2025-06-10,3681,5257,1
1807,2025-06-10,1933,5257,1
2861,2025-06-10,1178,385,5
