id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
5603,2025-06-08,2905,,4
1397,2025-06-08,5306,,5
1370,2025-06-08,1438,,3
2905,2025-06-08,3130,,2
5082,2025-06-08,4475,,2
2182,2025-06-08,94,,3
7134,2025-06-08,3554,,3
6573,2025-06-08,6373,,3
2656,2025-06-08,3099,,5
2589,2025-06-08,5247,,3
6071,2025-06-08,2127,,3
2880,2025-06-08,6143,,5
6706,2025-06-08,4693,,4
3986,2025-06-08,3327,,3
4077,2025-06-08,1119,,3
5863,2025-06-08,2956,,3
3339,2025-06-08,2902,,3
2012,2025-06-08,434,,2
1705,2025-06-08,405,,3
3474,2025-06-08,5195,,5
6282,2025-06-08,2089,,3
4391,2025-06-08,2863,,3
3707,2025-06-08,5515,,5
861,2025-06-08,6159,,4
195,2025-06-08,2112,,2
1880,2025-06-08,1759,,4
2252,2025-06-08,2333,,3
5211,2025-06-08,2929,,3
6574,2025-06-08,1534,,4
7590,2025-06-08,1776,,3
1952,2025-06-08,963,,3
1638,2025-06-08,1520,,4
5551,2025-06-08,2389,,1
7403,2025-06-08,5539,,3
7486,2025-06-08,4964,,5
1216,2025-06-08,900,,1
4393,2025-06-08,471,,3
2825,2025-06-08,3021,,3
1010,2025-06-08,4771,,4
6864,2025-06-08,3813,,1
117,2025-06-08,1032,,5
7525,2025-06-08,3645,,3
6483,2025-06-08,1388,,3
4374,2025-06-08,2140,,3
2268,2025-06-08,917,,3
3014,2025-06-08,2102,,5
6417,2025-06-08,5316,,5
137,2025-06-08,2385,,3
7011,2025-06-08,2398,,3
4623,2025-06-08,5238,,3
4161,2025-06-08,2562,,3
65,2025-06-08,2196,,3
4478,2025-06-08,1019,,3
5871,2025-06-08,5537,,5
2131,2025-06-08,3597,,4
30,2025-06-08,5415,,3
442,2025-06-08,6146,,3
1444,2025-06-08,4151,,3
279,2025-06-08,4022,,3
6793,2025-06-08,5641,,3
189,2025-06-08,191,,3
1591,2025-06-08,5213,,2
6427,2025-06-08,4970,,2
1129,2025-06-08,4149,,4
96,2025-06-08,6171,,3
5662,2025-06-08,6125,,3
4309,2025-06-08,2297,,5
557,2025-06-08,1912,,5
7677,2025-06-08,1106,,1
6957,2025-06-08,764,,4
5018,2025-06-08,5394,,3
571,2025-06-08,1769,,3
2788,2025-06-08,3594,,4
2161,2025-06-08,4616,,3
1149,2025-06-08,2076,,2
7388,2025-06-08,3695,,5
5728,2025-06-08,1067,,3
6425,2025-06-08,755,,2
6163,2025-06-08,334,,5
7064,2025-06-08,3021,,3
3443,2025-06-08,6156,,3
4193,2025-06-08,2406,,3
5854,2025-06-08,1873,,4
3994,2025-06-08,970,,3
1452,2025-06-08,5211,,4
6488,2025-06-08,1767,,3
7004,2025-06-08,1153,,5
1224,2025-06-08,2085,,3
7439,2025-06-08,3979,,3
3215,2025-06-08,909,,3
6727,2025-06-08,6134,,4
2587,2025-06-08,2346,,3
1514,2025-06-08,2050,,3
4900,2025-06-08,288,,3
4742,2025-06-08,3280,,3
5912,2025-06-08,6093,,3
2514,2025-06-08,6371,,4
4779,2025-06-08,2505,,3
2969,2025-06-08,5607,,3
2870,2025-06-08,5089,,3
5839,2025-06-08,4909,,1
4977,2025-06-08,5427,,3
7367,2025-06-08,6047,,3
1443,2025-06-08,5361,,3
2670,2025-06-08,2443,,4
3170,2025-06-08,2437,,5
3347,2025-06-08,4254,,3
1354,2025-06-08,5678,,3
5174,2025-06-08,491,,3
7460,2025-06-08,1395,,4
5444,2025-06-08,5603,,1
1652,2025-06-08,5887,,3
5669,2025-06-08,1620,,3
3089,2025-06-08,682,,3
3784,2025-06-08,1479,,1
4432,2025-06-08,1683,,3
1259,2025-06-08,5428,,3
834,2025-06-08,3485,,3
3928,2025-06-08,683,,3
2460,2025-06-08,257,,3
7489,2025-06-08,1969,,3
2695,2025-06-08,2823,,3
1170,2025-06-08,2878,,3
3200,2025-06-08,5848,,4
1567,2025-06-08,3391,,3
1892,2025-06-08,5688,,3
1809,2025-06-08,4260,,3
5569,2025-06-08,3042,,3
7479,2025-06-08,1741,,3
6662,2025-06-08,1200,,1
3768,2025-06-08,1626,,1
146,2025-06-08,1512,,3
1641,2025-06-08,5982,,3
1326,2025-06-08,2358,,5
869,2025-06-08,4300,,5
2851,2025-06-08,3701,,3
5545,2025-06-08,1614,,5
1635,2025-06-08,542,,4
4018,2025-06-08,312,,5
2919,2025-06-08,3556,,5
3043,2025-06-08,4106,,5
7660,2025-06-08,5608,,5
7424,2025-06-08,3285,,3
169,2025-06-08,5243,,3
73,2025-06-08,1504,3741,5
4937,2025-06-08,4096,,5
2664,2025-06-08,3448,,3
4202,2025-06-08,4554,,1
6415,2025-06-08,2130,,3
305,2025-06-08,4567,,3
872,2025-06-08,844,,3
6822,2025-06-08,303,,3
7022,2025-06-08,2379,,3
1630,2025-06-08,3576,,3
1048,2025-06-08,1927,,3
5349,2025-06-08,3682,,5
4397,2025-06-08,4813,,3
512,2025-06-08,6291,,3
4375,2025-06-08,2549,,3
3938,2025-06-08,3775,,3
1789,2025-06-08,3512,,5
3583,2025-06-08,4959,,3
181,2025-06-08,1021,,3
2713,2025-06-08,3666,,5
7531,2025-06-08,4832,,2
1127,2025-06-08,627,,5
3521,2025-06-08,6375,,5
5559,2025-06-08,5789,,3
1744,2025-06-08,2111,,2
2163,2025-06-08,4457,,4
3687,2025-06-08,3194,,5
543,2025-06-08,3286,,4
1305,2025-06-08,4785,,5
3075,2025-06-08,57,,3
2522,2025-06-08,2936,,3
7395,2025-06-08,3019,,3
1007,2025-06-08,3217,,4
3533,2025-06-08,5403,,5
695,2025-06-08,493,,3
5855,2025-06-08,1956,,4
3317,2025-06-08,2589,,3
5552,2025-06-08,4884,,3
613,2025-06-08,2812,,4
342,2025-06-08,1538,,5
6946,2025-06-08,4283,,4
7194,2025-06-08,3145,,3
429,2025-06-08,3769,,5
3506,2025-06-08,789,,2
6506,2025-06-08,2341,,3
4830,2025-06-08,4772,,4
5931,2025-06-08,5423,,4
4980,2025-06-08,5856,,5
2038,2025-06-08,3817,,3
1197,2025-06-08,5233,,2
2302,2025-06-08,3372,,3
5879,2025-06-08,3753,,5
7599,2025-06-08,4155,,3
1831,2025-06-08,1495,,1
2329,2025-06-08,5255,,4
5194,2025-06-08,5159,,5
2932,2025-06-08,1111,,3
1741,2025-06-08,5835,,2
170,2025-06-08,1624,,2
325,2025-06-08,3477,,4
2749,2025-06-08,6308,,5
1882,2025-06-08,477,,3
2991,2025-06-08,5144,,3
5352,2025-06-08,2994,,4
4877,2025-06-08,4835,,3
2470,2025-06-08,1265,,1
1627,2025-06-08,3037,,4
5366,2025-06-08,112,,4
101,2025-06-08,4113,,3
5905,2025-06-08,2826,,5
2299,2025-06-08,3203,,4
5689,2025-06-08,3711,,3
2489,2025-06-08,2597,,3
7289,2025-06-08,6053,,4
1779,2025-06-08,474,,5
2241,2025-06-08,3791,2209,5
7407,2025-06-08,4353,,5
4646,2025-06-08,3230,,5
344,2025-06-08,1151,,3
1271,2025-06-08,5149,,5
1538,2025-06-08,2246,,5
7648,2025-06-08,467,,5
7554,2025-06-08,4462,,4
1160,2025-06-08,1405,,4
5874,2025-06-08,5094,,4
6274,2025-06-08,5313,,4
1000,2025-06-08,992,,3
5777,2025-06-08,3956,,3
5810,2025-06-08,3527,,3
1541,2025-06-08,3574,,5
2176,2025-06-08,5159,,4
2553,2025-06-08,737,,3
7246,2025-06-08,4544,,4
4150,2025-06-08,1193,,5
614,2025-06-08,4363,,4
1295,2025-06-08,4197,,4
1463,2025-06-08,987,,3
2142,2025-06-08,1378,,3
4866,2025-06-08,3504,,4
4528,2025-06-08,1109,,3
4417,2025-06-08,1738,,5
3897,2025-06-08,468,,3
2099,2025-06-08,4509,,3
3319,2025-06-08,753,,3
4022,2025-06-08,5193,,5
2931,2025-06-08,1102,,3
424,2025-06-08,4917,,3
5976,2025-06-08,3334,,3
7085,2025-06-08,3644,,5
6489,2025-06-08,3512,,5
2715,2025-06-08,891,,5
7595,2025-06-08,2403,,2
7649,2025-06-08,3584,,3
4092,2025-06-08,304,,3
218,2025-06-08,6435,,4
2864,2025-06-08,6086,,3
6812,2025-06-08,114,,5
2882,2025-06-08,4995,,3
5016,2025-06-08,5159,,3
5575,2025-06-08,2469,,5
1544,2025-06-08,6115,,3
3122,2025-06-08,5673,,5
3679,2025-06-08,5327,,5
7260,2025-06-08,1811,,5
4097,2025-06-08,3483,,3
6281,2025-06-08,249,,4
318,2025-06-08,4994,,5
7579,2025-06-08,1415,,4
990,2025-06-08,3133,,5
5886,2025-06-08,3031,,4
545,2025-06-08,852,,2
7098,2025-06-08,213,,3
7651,2025-06-08,6264,,4
465,2025-06-08,3495,,3
3213,2025-06-08,4070,,5
2425,2025-06-08,3203,,5
1285,2025-06-08,620,,5
6627,2025-06-08,4419,,3
829,2025-06-08,5196,,5
7050,2025-06-08,3365,,5
3625,2025-06-08,5847,,4
5614,2025-06-08,3505,,4
1227,2025-06-08,3480,,5
2524,2025-06-08,5811,,3
3149,2025-06-08,5995,,3
5573,2025-06-08,3489,,3
103,2025-06-08,3910,,3
6327,2025-06-08,1550,,4
844,2025-06-08,3924,,5
488,2025-06-08,6252,,3
4718,2025-06-08,4566,,3
961,2025-06-08,4945,,5
1252,2025-06-08,5371,,3
91,2025-06-08,3043,,5
5899,2025-06-08,2989,,3
6139,2025-06-08,4274,,4
2427,2025-06-08,5910,,4
6701,2025-06-08,4789,,3
3992,2025-06-08,5242,,5
1588,2025-06-08,5978,,5
1019,2025-06-08,4435,,3
5123,2025-06-08,2840,,3
2423,2025-06-08,4745,,5
5495,2025-06-08,5520,,3
293,2025-06-08,2316,,5
3756,2025-06-08,1391,,5
5598,2025-06-08,3444,,5
5510,2025-06-08,5734,,5
6031,2025-06-08,2166,,3
4524,2025-06-08,3317,,4
6602,2025-06-08,893,,5
2325,2025-06-08,1150,,3
154,2025-06-08,455,,5
2624,2025-06-08,1383,,3
643,2025-06-08,5393,,4
47,2025-06-08,1439,,4
7475,2025-06-08,2897,,4
1893,2025-06-08,964,,5
7665,2025-06-08,5433,,3
6880,2025-06-08,2561,,4
7468,2025-06-08,156,,5
5664,2025-06-08,4020,,5
3503,2025-06-08,1029,,5
4554,2025-06-08,1876,,3
2105,2025-06-08,669,,4
185,2025-06-08,4269,,3
4499,2025-06-08,3273,,3
155,2025-06-08,4515,,5
2774,2025-06-08,3722,,3
1513,2025-06-08,595,,5
3701,2025-06-08,4129,,5
1201,2025-06-08,3849,,3
1279,2025-06-08,81,,5
7352,2025-06-08,1328,,3
4455,2025-06-08,5465,,5
294,2025-06-08,4823,,3
11,2025-06-08,1706,,3
3116,2025-06-08,5857,,3
2338,2025-06-08,4627,,5
5218,2025-06-08,4926,,3
4356,2025-06-08,2577,,5
7312,2025-06-08,5553,,3
4256,2025-06-08,4607,,3
1073,2025-06-08,3706,,4
411,2025-06-08,494,,5
4735,2025-06-08,1824,,4
3100,2025-06-08,3121,,3
3673,2025-06-08,6409,,5
126,2025-06-08,3371,,3
563,2025-06-08,4413,,5
5186,2025-06-08,3041,,3
2086,2025-06-08,4695,,3
3590,2025-06-08,1904,,3
2711,2025-06-08,4599,,4
3184,2025-06-08,3138,,3
259,2025-06-08,6020,,3
395,2025-06-08,6129,,5
5590,2025-06-08,1934,,4
1434,2025-06-08,1128,,5
4166,2025-06-08,6275,,1
3572,2025-06-08,6127,,4
3909,2025-06-08,3273,3273,3
4164,2025-06-08,5787,,3
3801,2025-06-08,5670,,3
1554,2025-06-08,3445,,5
4799,2025-06-08,4280,,3
1889,2025-06-08,4583,,3
3331,2025-06-08,686,,5
2171,2025-06-08,745,,1
810,2025-06-08,3735,,3
3558,2025-06-08,180,,3
3302,2025-06-08,5070,,5
1486,2025-06-08,3104,,4
3804,2025-06-08,6400,,5
1661,2025-06-08,3577,,1
1027,2025-06-08,1350,,4
535,2025-06-08,3451,,3
5802,2025-06-08,3473,,5
6988,2025-06-08,2490,,5
6716,2025-06-08,4894,,1
1184,2025-06-08,2618,,3
749,2025-06-08,2748,,1
2704,2025-06-08,3786,,5
48,2025-06-08,2340,,4
3233,2025-06-08,3023,,5
6175,2025-06-08,4201,,5
2736,2025-06-08,1451,,3
6650,2025-06-08,1740,,3
649,2025-06-08,4443,,4
5941,2025-06-08,1556,,1
2090,2025-06-08,6450,,3
743,2025-06-08,2629,,3
458,2025-06-08,1356,,4
759,2025-06-08,5190,,3
1959,2025-06-08,1058,,5
2169,2025-06-08,4058,,3
5823,2025-06-08,5429,,3
6312,2025-06-08,426,,3
426,2025-06-08,345,,3
4083,2025-06-08,2492,,5
5195,2025-06-08,4390,,4
4537,2025-06-08,4001,,4
2549,2025-06-08,4730,,3
6213,2025-06-08,3425,,3
1667,2025-06-08,4877,,4
1904,2025-06-08,3322,,5
1845,2025-06-08,5630,,5
140,2025-06-08,5442,,3
4540,2025-06-08,1465,,3
2123,2025-06-08,1894,,3
832,2025-06-08,6233,,4
4658,2025-06-08,1714,,4
5192,2025-06-08,5461,,3
6406,2025-06-08,5566,,3
3733,2025-06-08,916,,4
6466,2025-06-08,1782,,5
3269,2025-06-08,1564,,3
4054,2025-06-08,673,,5
2215,2025-06-08,4588,,4
7229,2025-06-08,2324,,5
5699,2025-06-08,5407,,4
6032,2025-06-08,1239,,4
4021,2025-06-08,330,,3
654,2025-06-08,1484,,4
1584,2025-06-08,221,,4
2015,2025-06-08,5514,,4
1673,2025-06-08,1940,,4
3272,2025-06-08,3763,,4
4913,2025-06-08,765,,4
4908,2025-06-08,1556,,2
5916,2025-06-08,4998,,3
6859,2025-06-08,231,,3
7615,2025-06-08,6318,,1
6165,2025-06-08,4009,,3
4854,2025-06-08,2800,,2
4062,2025-06-08,1419,,3
720,2025-06-08,4665,,4
2350,2025-06-08,1676,,3
1410,2025-06-08,778,,3
1296,2025-06-08,6069,,3
4453,2025-06-08,5779,,3
4439,2025-06-08,479,,3
886,2025-06-08,4827,,3
7628,2025-06-08,1028,,3
6589,2025-06-08,5705,,3
4844,2025-06-08,1420,,4
1270,2025-06-08,5777,,4
7152,2025-06-08,1066,,1
6215,2025-06-08,29,,1
7640,2025-06-08,5724,,5
1659,2025-06-08,3054,,3
2447,2025-06-08,5112,,3
5868,2025-06-08,1021,,3
2491,2025-06-08,2625,,3
1512,2025-06-08,4242,,5
4691,2025-06-08,4984,,5
6897,2025-06-08,5405,,3
3936,2025-06-08,3993,,4
6755,2025-06-08,5408,,4
7019,2025-06-08,1366,,5
7209,2025-06-08,125,,4
5947,2025-06-08,5470,,3
5978,2025-06-08,161,,3
1878,2025-06-08,1553,,2
5900,2025-06-08,965,,3
6324,2025-06-08,592,,4
4618,2025-06-08,1940,,4
1751,2025-06-08,4937,,4
22,2025-06-08,6154,,4
1226,2025-06-08,4979,,4
3217,2025-06-08,1033,,3
5022,2025-06-08,3726,,4
7158,2025-06-08,5765,,3
4941,2025-06-08,4655,,4
7349,2025-06-08,1751,,3
7380,2025-06-08,6014,,3
4682,2025-06-08,2470,,4
7507,2025-06-08,6340,,3
5593,2025-06-08,6333,,5
4581,2025-06-08,5391,,3
123,2025-06-08,4177,,3
587,2025-06-08,187,,3
3919,2025-06-08,3591,,3
172,2025-06-08,4087,,5
3738,2025-06-08,4515,,3
2681,2025-06-08,5764,,3
230,2025-06-08,1252,,3
5997,2025-06-08,5797,,3
1066,2025-06-08,6047,,3
1698,2025-06-08,2294,,4
4922,2025-06-08,1652,,4
108,2025-06-08,3307,,1
6471,2025-06-08,1279,,5
5580,2025-06-08,1018,,3
1629,2025-06-08,4880,,2
5736,2025-06-08,460,,4
1159,2025-06-08,5596,,3
7293,2025-06-08,2092,,5
3210,2025-06-08,4606,,3
7314,2025-06-08,5586,,3
4223,2025-06-08,6293,,3
2028,2025-06-08,2652,,3
5585,2025-06-08,5192,,3
5780,2025-06-08,664,,4
7256,2025-06-08,4533,,5
857,2025-06-08,5739,,3
1973,2025-06-08,3453,,4
4102,2025-06-08,6025,,5
6653,2025-06-08,4304,,1
89,2025-06-08,1865,,1
7205,2025-06-08,3347,,3
6240,2025-06-08,181,,3
5068,2025-06-08,1448,,4
7548,2025-06-08,3439,,3
3273,2025-06-08,858,,5
5723,2025-06-08,1680,,3
582,2025-06-08,4134,,5
5968,2025-06-08,4026,,4
1664,2025-06-08,2084,,3
4227,2025-06-08,1747,,3
2943,2025-06-08,3774,,3
4354,2025-06-08,901,,3
5353,2025-06-08,6391,,5
6852,2025-06-08,2274,,5
3694,2025-06-08,2892,,3
500,2025-06-08,423,,3
1717,2025-06-08,3066,,1
4148,2025-06-08,5106,,4
5842,2025-06-08,2272,,4
6217,2025-06-08,1300,,3
276,2025-06-08,5181,,5
2990,2025-06-08,2046,,4
3534,2025-06-08,274,,4
3809,2025-06-08,4909,,4
351,2025-06-08,3794,,5
2022,2025-06-08,4525,,3
6965,2025-06-08,2303,,3
370,2025-06-08,4949,,3
7063,2025-06-08,1544,,2
3523,2025-06-08,1585,,3
2497,2025-06-08,4719,,3
4463,2025-06-08,2255,,5
2787,2025-06-08,3081,,5
5563,2025-06-08,5492,,4
3023,2025-06-08,2217,,1
2692,2025-06-08,12,,3
833,2025-06-08,2831,,3
4370,2025-06-08,2152,,3
4973,2025-06-08,5309,,5
7516,2025-06-08,4633,,5
4170,2025-06-08,3920,,3
2165,2025-06-08,3590,,3
2062,2025-06-08,3436,,4
5415,2025-06-08,968,,5
231,2025-06-08,4427,,3
1255,2025-06-08,2069,,5
6555,2025-06-08,5273,,5
1312,2025-06-08,1363,,2
1727,2025-06-08,4769,,5
6992,2025-06-08,6037,,1
387,2025-06-08,1459,,3
2861,2025-06-08,687,,4
2742,2025-06-08,1620,,4
2432,2025-06-08,2639,,3
495,2025-06-08,2657,,1
5929,2025-06-08,799,,5
2426,2025-06-08,5943,,1
2744,2025-06-08,5993,,3
2519,2025-06-08,4674,,3
3386,2025-06-08,6109,,3
2384,2025-06-08,3117,,5
6230,2025-06-08,4399,,3
1733,2025-06-08,5052,,5
4433,2025-06-08,2181,,1
4681,2025-06-08,3624,,3
6885,2025-06-08,2152,,3
894,2025-06-08,6017,,3
1288,2025-06-08,6344,,3
1700,2025-06-08,1735,,3
6632,2025-06-08,1670,,3
2361,2025-06-08,4368,,5
7636,2025-06-08,4566,,3
6373,2025-06-08,35,,5
133,2025-06-08,1889,,4
4395,2025-06-08,5035,,3
7043,2025-06-08,601,,3
6895,2025-06-08,681,,3
2772,2025-06-08,4233,,4
1222,2025-06-08,4049,,3
6250,2025-06-08,6245,,3
267,2025-06-08,4415,,3
6681,2025-06-08,4352,,5
4869,2025-06-08,1080,,3
7319,2025-06-08,5722,,3
1936,2025-06-08,4038,,4
2134,2025-06-08,1401,,3
4919,2025-06-08,6326,,5
1736,2025-06-08,2454,,3
2312,2025-06-08,4870,,3
248,2025-06-08,2124,,3
4945,2025-06-08,4265,,1
3192,2025-06-08,2877,,5
243,2025-06-08,5362,,5
1800,2025-06-08,4339,,3
5738,2025-06-08,3771,,5
3403,2025-06-08,3137,,1
2631,2025-06-08,944,,1
4124,2025-06-08,881,,4
4199,2025-06-08,4812,2155,2
3238,2025-06-08,3261,,4
3224,2025-06-08,4794,,5
7337,2025-06-08,5972,,3
4921,2025-06-08,1034,,5
268,2025-06-08,463,,3
2236,2025-06-08,6175,,5
3206,2025-06-08,1790,,3
7441,2025-06-08,1263,,1
6781,2025-06-08,4490,,3
3071,2025-06-08,1396,,3
7442,2025-06-08,548,,3
3946,2025-06-08,5123,,3
1211,2025-06-08,527,,3
1194,2025-06-08,2116,,3
6157,2025-06-08,5749,,5
3961,2025-06-08,5684,,4
4776,2025-06-08,4810,,3
2963,2025-06-08,4548,,4
5041,2025-06-08,4317,,1
1273,2025-06-08,127,,4
6458,2025-06-08,5655,,4
1061,2025-06-08,1140,,4
5496,2025-06-08,1975,,2
6006,2025-06-08,1224,,3
610,2025-06-08,2886,,1
6724,2025-06-08,5523,,5
2593,2025-06-08,243,,3
4984,2025-06-08,5617,,4
4705,2025-06-08,455,,3
1787,2025-06-08,4351,,3
913,2025-06-08,765,,3
1251,2025-06-08,1955,,4
3015,2025-06-08,1188,,2
7223,2025-06-08,2783,,3
6607,2025-06-08,4130,,3
5448,2025-06-08,2280,,5
6709,2025-06-08,3973,,5
2146,2025-06-08,237,,5
3654,2025-06-08,1457,,4
1492,2025-06-08,5072,,5
6257,2025-06-08,4412,,3
4907,2025-06-08,3751,,3
401,2025-06-08,536,,4
6697,2025-06-08,2950,,5
3566,2025-06-08,3997,,5
404,2025-06-08,2630,,4
5851,2025-06-08,3978,,5
6657,2025-06-08,1459,,2
1249,2025-06-09,5933,,3
6419,2025-06-09,4099,,3
1193,2025-06-09,5883,,3
815,2025-06-09,3490,,3
3527,2025-06-09,4025,,3
5984,2025-06-09,2771,,3
2557,2025-06-09,5579,,3
2898,2025-06-09,1736,,3
3064,2025-06-09,5921,,3
2346,2025-06-09,3403,,1
7338,2025-06-09,712,,3
6723,2025-06-09,5014,,3
4923,2025-06-09,639,,3
798,2025-06-09,3415,,5
2815,2025-06-09,147,,5
1578,2025-06-09,3801,,3
800,2025-06-09,4268,,1
3066,2025-06-09,5820,,3
6740,2025-06-09,1569,,4
5207,2025-06-09,5121,,3
2891,2025-06-09,5872,,3
977,2025-06-09,851,,4
262,2025-06-09,1442,,3
3949,2025-06-09,4976,,4
1300,2025-06-09,3498,,1
5440,2025-06-09,960,,4
779,2025-06-09,1921,,1
6371,2025-06-09,6216,,3
1436,2025-06-09,414,,4
1389,2025-06-09,3957,,2
3803,2025-06-09,3297,,4
6201,2025-06-09,4338,,4
2450,2025-06-09,5622,,3
86,2025-06-09,220,,3
6970,2025-06-09,1177,,5
3711,2025-06-09,5751,,3
4270,2025-06-09,4231,,3
5149,2025-06-09,1104,,1
6352,2025-06-09,6218,,4
6252,2025-06-09,250,,4
6115,2025-06-09,5297,,3
4358,2025-06-09,6203,,3
4488,2025-06-09,3833,,3
2263,2025-06-09,1273,,4
5378,2025-06-09,170,804,5
1646,2025-06-09,3609,,5
7627,2025-06-09,3552,,3
7635,2025-06-09,2485,,5
331,2025-06-09,5317,,3
3055,2025-06-09,144,,3
2810,2025-06-09,1052,,5
3929,2025-06-09,5293,,3
1616,2025-06-09,2258,,3
2259,2025-06-09,3420,,4
6356,2025-06-09,5018,,1
7611,2025-06-09,131,,5
5476,2025-06-09,1853,,3
334,2025-06-09,3998,,5
5128,2025-06-09,4969,,3
2381,2025-06-09,641,,2
1192,2025-06-09,2077,,1
1819,2025-06-09,2078,,4
2437,2025-06-09,1379,,1
3338,2025-06-09,1646,,3
5869,2025-06-09,2257,,3
4027,2025-06-09,2120,,5
4584,2025-06-09,4359,,5
4992,2025-06-09,2987,,3
5907,2025-06-09,6200,,1
1121,2025-06-09,2857,,3
127,2025-06-09,5935,,4
3975,2025-06-09,2861,,3
6914,2025-06-09,947,,4
21,2025-06-09,6364,,3
7647,2025-06-09,1942,,3
7491,2025-06-09,644,,4
7404,2025-06-09,4355,,2
5222,2025-06-09,6384,,4
28,2025-06-09,4249,,3
3484,2025-06-09,2431,,3
3904,2025-06-09,1682,,3
5491,2025-06-09,87,,4
4789,2025-06-09,3404,,4
2862,2025-06-09,5585,,5
1400,2025-06-09,4318,,5
7565,2025-06-09,4201,,3
1534,2025-06-09,2986,,3
3422,2025-06-09,2882,,5
6854,2025-06-09,2838,,4
1609,2025-06-09,496,,3
449,2025-06-09,3563,,2
3337,2025-06-09,68,,3
4727,2025-06-09,66,,1
1424,2025-06-09,4490,,2
680,2025-06-09,801,,3
1900,2025-06-09,1501,,5
37,2025-06-09,1555,,5
4298,2025-06-09,5278,,4
6302,2025-06-09,469,,5
626,2025-06-09,5222,,5
4926,2025-06-09,4275,,3
7383,2025-06-09,1530,,1
5078,2025-06-09,4063,,3
7240,2025-06-09,561,,3
3903,2025-06-09,541,,3
4627,2025-06-09,679,,3
4215,2025-06-09,3904,,3
3193,2025-06-09,2743,,3
5318,2025-06-09,2788,,3
5146,2025-06-09,4669,,3
1619,2025-06-09,4809,,1
273,2025-06-09,733,,3
2296,2025-06-09,5521,,3
4059,2025-06-09,3647,,3
2700,2025-06-09,394,,3
6790,2025-06-09,5258,,4
7522,2025-06-09,4655,,3
6715,2025-06-09,3089,,1
6087,2025-06-09,5697,,1
2686,2025-06-09,6455,,3
3187,2025-06-09,4169,,5
6040,2025-06-09,668,,5
7664,2025-06-09,751,,3
1617,2025-06-09,4636,,2
840,2025-06-09,2857,,1
4198,2025-06-09,3720,,5
6823,2025-06-09,3689,,5
1464,2025-06-09,2566,,5
6030,2025-06-09,388,,1
3270,2025-06-09,2483,,3
1090,2025-06-09,5248,,4
1140,2025-06-09,4063,,3
3267,2025-06-09,5880,,3
3228,2025-06-09,1160,,5
1842,2025-06-09,4186,,3
2335,2025-06-09,1321,,5
1643,2025-06-09,5359,,5
691,2025-06-09,111,,2
1653,2025-06-09,871,,1
1581,2025-06-09,1313,,3
1994,2025-06-09,2833,,5
3312,2025-06-09,5929,,1
6795,2025-06-09,6337,,5
1876,2025-06-09,6261,,3
1217,2025-06-09,1236,,3
7170,2025-06-09,5977,,3
4815,2025-06-09,2464,,5
2078,2025-06-09,4200,,3
3911,2025-06-09,4401,,3
3793,2025-06-09,5719,,5
6204,2025-06-09,6385,,3
3620,2025-06-09,2219,,1
7140,2025-06-09,2337,,3
3956,2025-06-09,1178,,5
3677,2025-06-09,3781,,5
2996,2025-06-09,3229,,3
2061,2025-06-09,2552,,1
778,2025-06-09,1229,,4
1784,2025-06-09,2208,,3
198,2025-06-09,5466,,5
7672,2025-06-09,1981,,5
3567,2025-06-09,3219,,5
7096,2025-06-09,621,,5
4135,2025-06-09,3268,,3
5477,2025-06-09,6013,,3
4423,2025-06-09,3581,,5
5175,2025-06-09,5522,,5
5971,2025-06-09,1345,,5
5394,2025-06-09,403,,3
4448,2025-06-09,5417,,5
1023,2025-06-09,2073,,3
5957,2025-06-09,5513,,1
2866,2025-06-09,138,,3
2160,2025-06-09,4085,,2
5796,2025-06-09,932,,4
5176,2025-06-09,6235,,5
7402,2025-06-09,2027,,3
5092,2025-06-09,2546,,5
490,2025-06-09,165,,5
744,2025-06-09,3588,,3
3490,2025-06-09,5580,,3
3349,2025-06-09,481,,3
6456,2025-06-09,4257,,5
316,2025-06-09,2446,,4
3999,2025-06-09,804,,3
5990,2025-06-09,4598,,5
3244,2025-06-09,490,,3
828,2025-06-09,6359,,5
6343,2025-06-09,2429,,5
1870,2025-06-09,1980,,5
2374,2025-06-09,5022,,4
648,2025-06-09,2843,,5
2043,2025-06-09,577,,3
5350,2025-06-09,6222,,5
176,2025-06-09,6298,3988,3
5015,2025-06-09,1342,,5
791,2025-06-09,6449,804,5
6539,2025-06-09,2424,,3
5884,2025-06-09,2772,,3
7101,2025-06-09,32,,3
6272,2025-06-09,5668,,5
2455,2025-06-09,4511,,3
6614,2025-06-09,4278,,5
1798,2025-06-09,2777,,5
1885,2025-06-09,239,,3
3097,2025-06-09,6407,,3
2490,2025-06-09,101,,2
3656,2025-06-09,2039,,4
7251,2025-06-09,744,,3
4128,2025-06-09,1182,,3
177,2025-06-09,3864,,4
662,2025-06-09,6184,,4
1830,2025-06-09,5761,,5
5402,2025-06-09,4549,,3
2613,2025-06-09,1611,,4
6132,2025-06-09,1229,,3
6174,2025-06-09,1852,,4
1104,2025-06-09,1223,,5
376,2025-06-09,4470,,4
7213,2025-06-09,2435,,5
593,2025-06-09,6042,,1
5399,2025-06-09,3911,,3
588,2025-06-09,836,,3
7435,2025-06-09,4168,,5
353,2025-06-09,828,,5
1960,2025-06-09,5038,,5
6176,2025-06-09,1497,,5
4640,2025-06-09,5640,,3
